CODMUN_INS;PAE_DIAI;PAE_MESI;PAE_ANOI;PAE_DIAN;PAE_MESN;PAE_ANON;PAE_LNAC;PAE_ASSN;PAE_MULT;PAE_MATU;PAE_NORM;PAE_ANOM;NACIONALIDAD_M;CODMUN_MADRE;PAE_PRES;N_HIJ;NHIJOS;PAE_ECIV1;PAE_ECIV2;PAE_ANOC;PAE_PHECHO;PAE_ANOP;NACIONALIDAD_P;CODMUN_PADRE;PAE_PRESP;PAE_SEXO;PAE_NAVM;PAE_INTGEM;PAE_INTGEA;ORDNA;PAE_EDADM1;PAE_EDAMA2;PAE_EDAMA4;PAE_PROMA1;PAE_DURMAT;PAE_EDAPA2;PAE_EDAPA4;PAE_PROPA1;PAE_PESO
01059;21;1;2013;18;1;2013;2;1;1;1;1;1987;1;01059;01;1;1;2;;;2;;2;00000;;6;1;;;1;;25;2;3;;;1;;3320
48999;15;11;2013;27;10;2013;2;1;1;1;1;1991;2;48999;48;1;1;2;;;2;;2;00000;;6;1;;;1;;22;1;1;;;1;;3300
48044;20;12;2013;15;12;2013;2;1;1;1;1;1984;2;48044;48;2;2;2;;;2;;2;00000;;6;1;76;6;2;;29;1;4;;;1;;3220
48020;15;3;2013;10;3;2013;2;1;1;1;2;1981;1;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;31;2;4;;;1;;2500
01059;13;1;2014;12;12;2013;2;1;1;1;1;1972;1;01059;01;3;3;2;;;2;;2;00000;;6;1;12;1;3;;41;1;5;;;1;;2500
20069;18;7;2013;15;7;2013;2;1;1;1;1;1987;2;20069;20;1;1;2;;;2;;2;00000;;6;1;;;1;;26;1;4;;;1;;3890
48013;1;4;2014;14;11;2013;2;1;1;1;1;1989;1;48036;48;1;1;2;;;2;;2;00000;;1;1;;;1;;23;2;4;;;1;;3530
20030;8;5;2013;1;3;2013;2;1;1;2;2;1975;1;20030;20;1;1;3;;;2;;2;00000;;6;1;;;1;;37;2;1;;;1;;1870
20902;18;9;2013;13;9;2013;2;1;1;1;1;1987;2;20902;20;1;1;2;;;2;;2;00000;;1;1;;;1;;26;1;5;;;1;;4100
20069;12;12;2013;7;12;2013;2;1;1;1;2;1994;2;20902;20;1;1;2;;;2;;2;00000;;1;1;;;1;;19;1;3;;;1;;3660
20069;1;2;2013;28;1;2013;2;1;1;1;1;1974;1;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;38;2;1;;;1;;3300
20071;20;9;2013;12;9;2013;2;1;1;1;1;1980;2;20071;20;1;1;2;;;2;;2;00000;;6;1;;;1;;33;1;2;;;1;;2700
48020;28;10;2013;19;10;2013;2;1;1;1;1;1987;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;26;1;5;;;1;;3090
01059;16;10;2013;30;9;2013;2;1;2;2;1;1974;1;01059;01;2;2;2;;;2;;2;00000;;1;1;;;1;;39;1;1;;;1;;2090
01059;3;12;2013;29;11;2013;2;1;1;1;1;1974;1;01059;01;1;1;2;;;2;;2;00000;;6;1;;;1;;39;1;1;;;1;;2780
48027;23;10;2013;11;10;2013;2;1;2;1;1;1976;1;48027;48;2;2;2;;;2;;2;00000;;1;1;;;1;;36;2;1;;;1;;1900
01059;25;2;2013;17;2;2013;2;1;1;1;1;1990;2;01059;01;1;1;2;;;2;;2;00000;;6;1;;;1;;22;2;5;;;1;;3000
01059;29;11;2013;25;11;2013;2;1;1;1;1;1979;2;01059;01;2;2;2;;;2;;2;00000;;6;1;66;5;2;;34;1;4;;;1;;3150
01059;8;5;2013;4;5;2013;2;1;1;1;1;1993;1;01059;01;1;1;2;;;2;;2;00000;;6;1;;;1;;20;1;3;;;1;;3460
20069;2;5;2013;29;4;2013;2;1;1;1;1;1981;2;20069;20;3;3;2;;;2;;2;00000;;1;1;145;12;3;;32;1;5;;;1;;2820
48020;2;8;2013;23;7;2013;2;1;1;1;2;1987;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;26;1;2;;;1;;4500
48020;20;11;2013;14;11;2013;2;1;1;1;1;1994;1;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;19;1;2;;;1;;2610
48020;19;8;2013;16;8;2013;2;1;1;1;1;1993;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;20;1;5;;;1;;2550
20999;3;7;2013;19;6;2013;2;1;1;1;1;1994;2;20999;20;1;1;2;;;2;;2;00000;;1;1;;;1;;18;2;5;;;1;;2670
48020;18;11;2013;6;11;2013;2;1;1;1;1;1981;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;32;1;5;;;1;;2980
48999;21;10;2013;11;10;2013;2;1;2;1;1;1970;1;48999;48;2;2;2;;;2;;2;00000;;6;1;;;1;;43;1;4;;;1;;2520
48046;30;4;2013;17;4;2013;2;1;1;1;1;1978;2;48046;48;3;3;3;1;2010;1;;2;00000;;6;1;51;4;3;32;35;1;3;3;;1;;3000
01059;25;6;2013;17;6;2013;2;1;1;1;1;1976;2;01059;01;4;4;2;;;2;;2;00000;;1;1;50;4;4;;36;2;5;;;1;;3270
01059;11;3;2013;4;3;2013;2;1;1;1;1;1988;2;01999;01;1;1;2;;;2;;2;00000;;1;1;;;1;;25;1;1;;;1;;3220
01059;30;5;2013;28;5;2013;2;1;1;1;1;1980;2;01059;01;4;3;2;;;2;;2;00000;;1;1;35;2;3;;32;2;2;;;1;;3590
48036;5;4;2013;25;3;2013;2;1;1;1;1;1987;2;48036;48;1;1;2;;;2;;2;00000;;6;1;;;1;;25;2;4;;;1;;3900
20069;18;11;2013;26;10;2013;2;1;1;1;1;1990;1;20069;20;1;1;2;;;2;;2;00000;;6;1;;;1;;23;1;4;;;1;;2720
48020;18;10;2013;14;10;2013;2;1;1;1;1;1983;1;48020;48;4;4;2;;;2;;2;00000;;6;1;33;2;4;;30;1;5;;;1;;3090
48044;17;4;2013;8;4;2013;2;1;1;1;1;1995;2;48044;48;1;1;2;;;2;;2;00000;;6;1;;;1;;17;2;4;;;1;;3370
48013;3;10;2013;30;9;2013;2;1;1;1;1;1985;1;48013;48;2;2;2;;;2;;2;00000;;1;1;82;6;2;;28;1;5;;;1;;2620
48020;7;5;2013;2;5;2013;2;1;1;1;1;1986;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;27;1;3;;;1;;2930
20999;25;4;2013;18;4;2013;2;1;1;1;2;1977;1;20999;20;1;1;2;;;2;;2;00000;;1;1;;;1;;36;1;1;;;1;;2920
20019;25;2;2013;21;2;2013;2;1;1;1;1;1985;2;20019;20;1;1;2;;;2;;2;00000;;6;1;;;1;;27;2;2;;;1;;3385
01059;4;9;2013;30;8;2013;2;1;1;1;1;1981;1;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;31;2;1;;;1;;3200
20067;31;1;2013;27;1;2013;2;1;1;1;1;1984;1;20067;20;1;1;2;;;2;;2;00000;;1;1;;;1;;28;2;2;;;1;;2860
20999;9;1;2014;22;12;2013;2;1;1;1;1;1990;2;20999;20;2;2;2;;;2;;2;00000;;1;1;52;4;2;;23;1;4;;;1;;3560
01059;20;11;2013;14;11;2013;2;1;1;2;1;1979;2;01059;01;3;2;2;;;2;;2;00000;;1;1;126;10;2;;34;1;5;;;1;;2340
48020;8;4;2013;1;4;2013;2;1;1;1;1;1975;2;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;38;1;4;;;1;;4050
48027;11;3;2013;7;3;2013;2;1;1;1;1;1975;1;48027;48;1;1;2;;;2;;2;00000;;1;1;;;1;;37;2;2;;;1;;3350
01059;29;7;2013;21;7;2013;2;1;1;1;1;1991;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;21;2;5;;;1;;4110
48020;19;11;2013;15;11;2013;2;1;1;1;1;1989;2;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;24;1;5;;;1;;3310
48020;13;3;2013;9;3;2013;2;1;2;1;1;1984;2;48020;48;4;4;2;;;2;;2;00000;;1;1;43;3;3;;28;2;3;;;1;;3370
48999;9;10;2013;25;9;2013;2;1;1;1;1;1985;2;48999;48;1;1;3;;;2;;2;00000;;6;1;;;1;;28;1;5;;;1;;3840
48020;15;7;2013;10;7;2013;2;1;1;1;1;1991;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;22;1;2;;;1;;3810
01059;13;11;2013;30;10;2013;2;1;1;1;2;1976;1;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;37;1;4;;;1;;3110
48999;21;10;2013;11;10;2013;2;1;2;1;1;1970;1;48999;48;2;2;2;;;2;;2;00000;;1;1;;;1;;43;1;4;;;1;;2570
20069;8;8;2013;2;8;2013;2;1;1;1;1;1993;2;20064;20;2;2;2;;;2;;2;00000;;1;1;42;3;2;;19;2;4;;;1;;3490
01059;7;3;2013;2;3;2013;2;1;1;1;1;1994;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;18;2;4;;;1;;4350
48020;14;6;2013;20;5;2013;2;1;1;1;1;1977;1;48013;48;3;3;2;;;2;;2;00000;;1;1;22;1;3;;35;2;5;;;1;;3120
48020;12;4;2013;7;4;2013;2;1;1;1;2;1989;2;48020;48;2;2;2;;;2;;2;00000;;6;1;29;2;2;;23;2;5;;;1;;3300
01059;26;8;2013;19;8;2013;2;1;1;1;1;1986;2;01059;01;3;3;2;;;2;;2;00000;;1;1;55;4;3;;27;1;3;;;1;;3910
48020;13;3;2013;9;3;2013;2;1;1;1;1;1980;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;32;2;2;;;1;;2810
20069;11;2;2013;1;2;2013;2;1;1;1;1;1983;2;20069;20;2;2;2;;;2;;2;00000;;6;1;111;9;2;;29;2;3;;;1;;4020
20069;6;11;2013;31;10;2013;2;1;1;1;1;1994;2;20030;20;1;1;2;;;2;;2;00000;;1;1;;;1;;19;1;4;;;1;;3130
20069;29;8;2013;22;8;2013;2;1;1;1;1;1978;2;20069;20;3;3;2;;;2;;2;00000;;1;1;111;9;3;;35;1;5;;;1;;3900
46250;2;1;2014;26;12;2013;2;1;2;1;2;1974;1;48020;48;3;2;2;;;2;;2;00000;;1;1;;;1;;39;1;2;;;1;;2850
48044;7;1;2013;2;1;2013;2;1;2;1;1;1976;1;48044;48;2;2;2;;;2;;2;00000;;1;1;;;1;;36;2;1;;;1;;2730
20999;12;9;2013;5;9;2013;2;1;2;1;1;1973;1;20999;20;2;2;2;;;2;;2;00000;;1;1;;;1;;39;2;4;;;1;;2860
48020;9;8;2013;2;8;2013;2;1;1;1;1;1975;2;48020;48;2;2;2;;;2;;2;00000;;1;1;53;4;2;;37;2;4;;;1;;3330
48020;2;9;2013;27;8;2013;2;1;1;1;2;1994;1;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;19;1;4;;;1;;3780
20069;24;1;2013;17;1;2013;2;1;1;1;1;1988;2;20999;20;1;1;2;;;2;;2;00000;;6;1;;;1;;24;2;4;;;1;;3660
48020;26;9;2013;15;9;2013;1;1;1;1;2;1982;2;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;30;2;4;;;1;;3530
01999;29;1;2013;24;1;2013;2;1;1;1;1;1989;1;01999;01;2;2;2;;;2;;2;00000;;1;1;22;1;2;;23;2;5;;;1;;3040
48013;2;4;2013;26;3;2013;2;1;1;1;1;1992;1;48013;48;1;1;2;;;2;;2;00000;;1;1;;;1;;20;2;4;;;1;;2900
48011;26;9;2013;13;9;2013;2;1;1;1;1;1987;1;48011;48;1;1;2;;;2;;2;00000;;6;1;;;1;;26;1;5;;;1;;3190
48020;18;2;2013;13;2;2013;2;1;2;1;1;1976;1;48020;48;4;4;2;;;2;;2;00000;;1;1;65;5;4;;36;2;1;;;1;;2730
20045;16;5;2013;10;5;2013;2;1;1;1;1;1981;1;20045;20;2;2;2;;;2;;2;00000;;1;1;16;1;2;;31;2;4;;;1;;3030
20069;27;2;2013;12;2;2013;2;1;1;1;1;1980;1;20999;20;1;1;3;;;2;;2;00000;;1;1;;;1;;32;2;2;;;1;;3300
20009;20;8;2013;19;8;2013;2;1;1;1;1;1980;1;20009;20;3;3;2;;;2;;2;00000;;6;1;19;1;3;;32;2;4;;;1;;2400
48020;3;9;2013;29;8;2013;2;1;1;1;1;1970;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;43;1;2;;;1;;3760
48027;3;6;2013;20;5;2013;2;1;1;1;1;1981;2;48027;48;2;2;2;;;2;;2;00000;;6;1;27;2;2;;31;2;5;;;1;;3600
20069;21;8;2013;17;8;2013;2;1;1;1;1;1976;1;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;37;1;1;;;1;;3000
01999;2;4;2013;24;3;2013;2;1;1;1;1;1988;1;01999;01;2;2;2;;;2;;2;00000;;1;1;31;2;2;;24;2;5;;;1;;2880
01059;21;3;2013;6;3;2013;2;1;1;2;1;1992;1;48027;48;1;1;2;;;2;;2;00000;;6;1;;;1;;20;2;5;;;1;;1200
48020;8;7;2013;2;7;2013;2;1;1;1;1;1992;2;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;21;1;4;;;1;;2610
20069;19;6;2013;14;6;2013;2;1;1;1;2;1969;2;20069;20;1;1;2;;;2;;2;00000;;6;1;;;1;;43;2;4;;;1;;2720
01059;3;5;2013;29;4;2013;2;1;1;1;1;1993;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;20;1;4;;;1;;3470
48020;25;6;2013;15;6;2013;2;1;1;1;1;1993;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;20;1;4;;;1;;3000
48013;22;7;2013;18;7;2013;2;1;1;1;1;1980;1;48013;48;1;1;2;;;2;;2;00000;;1;1;;;1;;33;1;1;;;1;;3800
48020;18;2;2013;13;2;2013;2;1;2;1;1;1976;1;48020;48;4;4;2;;;2;;2;00000;;6;1;65;5;4;;36;2;1;;;1;;3030
20040;3;10;2013;28;9;2013;2;1;1;1;1;1983;2;20040;20;2;2;2;;;2;;2;00000;;6;1;62;5;2;;30;1;3;;;1;;3400
48044;9;9;2013;3;9;2013;2;1;1;1;1;1995;2;48044;48;1;1;2;;;2;;2;00000;;1;1;;;1;;18;1;5;;;1;;2700
20069;14;8;2013;9;8;2013;2;1;1;1;1;1983;2;20069;20;2;2;2;;;2;;2;00000;;1;1;69;5;2;;29;2;5;;;1;;3670
20069;23;9;2013;18;9;2013;2;1;1;1;1;1979;1;20069;20;2;2;2;;;2;;2;00000;;6;1;117;9;2;;34;1;2;;;1;;3150
48027;26;7;2013;12;7;2013;2;1;1;2;1;1982;2;48027;48;2;2;2;;;2;;2;00000;;1;1;45;3;2;;31;1;5;;;1;;4520
20069;6;11;2013;30;10;2013;2;1;1;1;2;1990;2;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;23;1;4;;;1;;3580
48020;11;9;2013;5;9;2013;2;1;1;1;1;1983;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;30;1;4;;;1;;2850
48013;13;11;2013;9;11;2013;2;1;1;1;1;1997;1;48013;48;1;1;2;;;2;;2;00000;;6;1;;;1;;16;1;4;;;1;;3240
20069;4;4;2013;13;3;2013;2;1;2;1;1;1978;2;20069;20;3;3;3;;;2;;2;00000;;6;1;23;1;4;;34;2;4;;;1;;2040
48003;25;3;2013;13;3;2013;2;1;1;1;1;1971;1;48003;48;1;1;2;;;2;;2;00000;;6;1;;;1;;41;2;4;;;1;;4510
48020;17;7;2013;11;7;2013;2;1;1;1;1;1990;2;48020;48;1;1;3;;;2;;2;00000;;1;1;;;1;;23;1;3;;;1;;3550
48020;5;11;2013;28;10;2013;2;1;1;1;1;1969;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;44;1;2;;;1;;3230
48020;18;12;2013;10;12;2013;2;1;1;1;2;1980;2;48020;48;3;3;2;;;2;;2;00000;;6;1;51;4;3;;33;1;5;;;1;;4150
48044;3;6;2013;17;5;2013;2;1;1;1;1;1990;1;48044;48;1;1;2;;;2;;2;00000;;6;1;;;1;;23;1;4;;;1;;2600
01059;15;11;2013;11;11;2013;2;1;1;1;1;1979;2;01059;01;1;1;2;;;2;;2;00000;;6;1;;;1;;34;1;4;;;1;;2580
48020;4;9;2013;26;8;2013;2;1;1;1;1;1999;2;48020;48;;1;2;;;2;;2;00000;;6;1;;;1;;14;1;5;;;1;;2730
48020;4;10;2013;2;10;2013;2;1;1;1;1;1981;2;48020;48;2;2;2;;;2;;2;00000;;6;1;126;10;2;;32;1;5;;;1;;3610
48020;12;2;2013;6;2;2013;2;1;1;1;1;1993;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;19;2;4;;;1;;3000
48013;13;9;2013;4;9;2013;2;1;2;2;2;1975;1;48013;48;2;2;2;;;2;;2;00000;;6;1;;;1;;38;1;2;;;1;;2100
48013;6;2;2013;30;1;2013;2;1;1;1;1;1973;2;48013;48;4;4;2;;;2;;2;00000;;6;1;174;14;4;;39;2;3;;;1;;3780
20069;19;7;2013;9;7;2013;2;1;1;1;1;1978;2;20069;20;3;3;3;;;2;;2;00000;;6;1;155;12;3;;35;1;3;;;1;;3250
01059;21;1;2013;15;1;2013;2;1;1;1;1;1973;2;01059;01;3;3;3;;;2;;2;00000;;6;1;195;16;3;;39;2;2;;;1;;3450
48044;11;4;2013;6;4;2013;2;1;1;1;1;1984;1;48044;48;1;1;2;;;2;;2;00000;;6;1;;;1;;29;1;2;;;1;;3130
48027;29;1;2013;25;1;2013;2;1;1;1;1;1990;2;48027;48;1;1;2;;;2;;2;00000;;6;1;;;1;;22;2;4;;;1;;3420
48020;8;4;2013;3;4;2013;2;1;1;1;1;1983;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;30;1;2;;;1;;2800
48020;10;12;2013;6;12;2013;2;1;1;1;1;1998;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;15;1;4;;;1;;2850
01059;17;12;2013;14;12;2013;2;1;1;1;1;1983;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;30;1;3;;;1;;3140
48020;22;4;2013;17;4;2013;2;1;1;1;2;1976;1;48020;48;2;2;2;;;2;;2;00000;;1;1;96;8;2;;36;2;2;;;1;;3230
20069;11;12;2013;6;12;2013;2;1;1;1;1;1980;2;20069;20;2;2;2;;;2;;2;00000;;1;1;177;14;2;;33;1;5;;;1;;3600
48020;26;11;2013;17;11;2013;2;1;1;2;1;1992;2;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;20;2;4;;;1;;3730
48020;28;10;2013;25;10;2013;2;1;1;1;1;1983;2;48020;48;2;2;2;;;2;;2;00000;;1;1;120;10;2;;30;1;5;;;1;;3210
01059;30;12;2013;26;12;2013;2;1;1;1;1;1977;1;01059;01;4;4;2;;;2;;2;00000;;1;1;51;4;4;;36;1;5;;;1;;3640
20069;4;2;2013;30;1;2013;2;1;1;1;1;1995;2;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;17;2;5;;;1;;4420
48999;19;9;2013;15;9;2013;2;1;1;1;1;1977;1;48999;48;1;1;2;;;2;;2;00000;;6;1;;;1;;36;1;1;;;1;;4580
48999;3;5;2013;30;4;2013;2;1;1;1;2;1975;2;48999;48;1;1;2;;;2;;2;00000;;1;1;;;1;;38;1;4;;;1;;4300
20069;9;12;2013;26;11;2013;2;1;1;1;2;1973;2;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;40;1;2;;;1;;2795
20069;16;12;2013;25;11;2013;2;1;1;2;2;1997;2;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;15;2;4;;;1;;1060
48020;16;9;2013;10;9;2013;2;1;1;1;1;1987;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;25;2;5;;;1;;2860
20074;6;9;2013;30;8;2013;2;1;1;1;1;1972;1;20074;20;1;1;4;;;2;;2;00000;;6;1;;;1;;41;1;2;;;1;;3680
20069;24;7;2013;17;7;2013;2;1;1;1;1;1974;1;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;38;2;1;;;1;;2650
01059;16;10;2013;5;10;2013;2;1;1;1;1;1994;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;19;1;4;;;1;;3450
20045;18;12;2013;15;12;2013;2;1;1;1;1;1978;1;20045;20;1;1;2;;;2;;2;00000;;1;1;;;1;;35;1;1;;;1;;3340
48013;22;2;2013;7;2;2013;2;1;1;1;1;1987;2;48015;48;2;2;2;;;2;;2;00000;;1;1;68;5;2;;25;2;5;;;1;;3920
20999;12;8;2013;7;8;2013;2;1;1;1;1;1985;2;20999;20;2;2;2;;;2;;2;00000;;6;1;102;8;2;;28;1;5;;;1;;3290
01059;3;1;2014;30;12;2013;2;1;1;1;1;1974;2;01059;01;3;3;3;;;2;;2;00000;;6;1;171;14;3;;39;1;3;;;1;;2800
01059;16;8;2013;12;8;2013;2;1;1;2;1;1976;1;01059;01;3;3;2;;;2;;2;00000;;6;1;124;10;3;;37;1;5;;;1;;2810
20069;27;5;2013;21;5;2013;2;1;1;1;1;1995;1;20069;20;1;1;2;;;2;;2;00000;;6;1;;;1;;17;2;4;;;1;;3200
20069;2;5;2013;22;4;2013;2;1;2;1;1;1977;1;20069;20;2;2;2;;;2;;2;00000;;6;1;;;1;;35;2;2;;;1;;2530
20059;26;7;2013;17;7;2013;2;1;1;1;1;1980;1;20059;20;1;1;2;;;2;;2;00000;;1;1;;;1;;32;2;4;;;1;;2320
20045;24;6;2013;16;6;2013;2;1;1;1;1;1983;2;20045;20;2;2;2;;;2;;2;00000;;6;1;113;9;2;;29;2;2;;;1;;2580
48020;2;10;2013;29;9;2013;2;1;1;1;1;1984;1;48020;48;3;3;2;;;2;;2;00000;;1;1;52;4;3;;29;1;4;;;1;;2750
01059;11;2;2013;6;2;2013;2;1;1;1;1;1991;1;01059;01;2;2;2;;;2;;2;00000;;6;1;42;3;2;;21;2;5;;;1;;2618
48013;18;9;2013;14;9;2013;2;1;1;1;1;1987;1;48020;48;1;1;2;;;2;;2;00000;;1;1;;;1;;26;1;4;;;1;;3040
20999;11;6;2013;17;5;2013;2;1;2;1;1;1990;2;20999;20;2;2;2;;;2;;2;00000;;6;1;;;3;;23;1;2;;;1;;2550
01059;7;8;2013;2;8;2013;2;1;1;1;1;1983;2;01999;01;2;2;2;;;2;;2;00000;;1;1;25;2;2;;29;2;5;;;1;;4290
20069;30;9;2013;24;9;2013;2;1;1;1;1;1972;1;20069;20;1;1;2;;;2;;2;00000;;6;1;;;1;;40;2;1;;;1;;3300
48020;15;4;2013;5;4;2013;2;1;1;1;1;1981;2;48020;48;2;2;2;;;2;;2;00000;;6;1;98;8;2;;31;2;4;;;1;;3090
20069;15;7;2013;10;7;2013;2;1;1;1;1;1994;2;20069;20;1;1;2;;;2;;2;00000;;1;1;;;1;;19;1;5;;;1;;3640
01059;22;10;2013;16;10;2013;2;1;1;2;1;1984;2;01059;01;1;1;2;;;2;;2;00000;;1;1;;;1;;29;1;5;;;1;;2620
48020;24;4;2013;20;4;2013;2;1;1;1;1;1989;1;48020;48;2;2;2;;;2;;2;00000;;1;1;48;4;2;;23;2;5;;;1;;2800
01036;4;9;2013;29;8;2013;2;1;1;1;1;1975;1;01036;01;1;1;2;;;2;;2;00000;;1;1;;;1;;38;1;1;;;1;;2940
01059;28;1;2013;23;1;2013;2;1;1;1;1;1973;1;01059;01;2;2;2;;;2;;2;00000;;1;1;159;13;2;;39;2;2;;;1;;3000
48044;10;5;2013;3;5;2013;2;1;1;1;1;1988;2;48044;48;1;1;2;;;2;;2;00000;;1;1;;;1;;24;2;4;;;1;;3580
48020;4;4;2013;29;3;2013;2;1;1;1;1;1992;2;48020;48;1;1;2;;;2;;2;00000;;6;1;;;1;;20;2;2;;;1;;3410
